sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url
38340123,北蔡图书馆,0,100.0,,,121.561817122,31.1799763833,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340122,新江湾城街道图书馆,0,0.0,,,121.5164547239,31.339706326,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340121,沙生植物馆,0,0.0,,,121.1952092409,31.0851854052,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340112,延吉新村街道图书馆,0,0.0,,,121.5430896749,31.2950702646,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340104,江桥镇图书馆,0,0.0,,,121.3486205587,31.2590682359,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340103,主恩堂,0,0.0,,,121.5930204382,31.2859581559,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340098,殷行街道图书馆,0,0.0,,,121.5466110798,31.3259238645,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340071,长征镇图书馆,0,0.0,,,121.3892827611,31.2471575215,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340054,洋泾社区图书室,0,0.0,,,121.5634175507,31.2507538004,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340053,淮海中路街道图书馆,0,80.0,,,121.4821438957,31.219699848,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340052,曹家渡街道图书馆,0,0.0,,,121.4409841884,31.2395085121,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340050,四平路街道图书馆,0,0.0,,,121.517169723,31.2842721258,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340024,金杨社区图书馆,0,90.0,,,121.5790133263,31.2541874125,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340013,主恩堂,0,0.0,,,121.275866,31.17276,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340010,五角场镇图书馆(长海路街道店),0,92.0,,,121.5224440683,31.3151829051,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340009,大宁路街道图书馆,0,90.0,,,121.4604146925,31.2761423854,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340005,广中路街道图书馆,0,86.0,,,121.4841688881,31.2838908925,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38340004,半淞园路街道图书馆,0,0.0,,,121.4933740005,31.2126560066,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339984,凡音音乐减压小站·团建·培训,0,0.0,,,121.4354526615,31.2397064331,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339983,宝山纺织工业文明展示馆,0,0.0,,,121.4918814966,31.37143626,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339964,礼巴堂艺术空间,0,100.0,,,121.4517349211,31.2166558754,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339960,四川北路文化中心图书馆,0,100.0,,,121.4936659209,31.2639741246,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339958,樊登书店·咖啡·团建,0,0.0,,,121.613485369,31.2085883102,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339940,莫胖图书馆,0,0.0,,,121.6165872726,31.2500927513,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339909,虹桥街道图书馆,0,0.0,,,121.4172538991,31.2036638793,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339905,landblink可见光,0,90.0,,,121.4697867879,31.215016128,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339904,ART SPACE,0,0.0,,,121.4562245501,31.2543071689,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339896,悠贝亲子图书馆(乐荟天地馆),0,0.0,,,121.5150113968,31.1913871126,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339893,得到图书馆,0,0.0,,,121.3327575578,31.2004868375,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339853,fibre,0,0.0,,,121.4487343146,31.2349646373,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339852,T·HOUSE艺术空间,0,0.0,,,121.4058798967,31.1702123816,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339851,纽约视觉艺术学院艺术中心snap,0,0.0,,,121.4961119589,31.2387740736,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339849,叶美术YE·Fine·Art,0,0.0,,,121.4697763262,31.2156744745,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339835,华泾社区文化活动中心,0,0.0,,,121.4606132161,31.125718027,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339832,嘉兴路街道图书馆,0,0.0,,,121.4996956132,31.267768433,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339827,竹园艺术中心,0,0.0,,,121.5397902202,31.2272242035,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339825,上海路路壹号路亚俱乐部,0,100.0,,,121.5835683908,30.9595985112,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339807,好好笑HaoHaoLaugh,0,100.0,,,121.4489988055,31.2348875235,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339796,学悦风咏书社,0,100.0,,,121.515099555,31.3139343217,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339795,杨浦区城市规划展览馆,0,0.0,,,121.5307945198,31.2710729546,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339787,别克艺术空间,0,0.0,,,121.4786065333,31.2355124258,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339785,彭浦新村街道图书馆,0,100.0,,,121.4577182093,31.3137172768,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339743,浦江镇图书馆,0,0.0,,,121.5186413466,31.0391379934,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339704,茅台文化体验馆,0,0.0,,,121.475036632,31.221221575,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339671,吴昌硕文化中心,0,0.0,,,121.3154937825,31.2163454826,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339654,我嘉书房(嘉定宝龙广场),0,0.0,,,121.2665120221,31.351860133,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339651,永福柒拾,0,0.0,,,121.4499417786,31.2165146697,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339650,Longlati Foundation,0,100.0,,,121.4921875969,31.2484121942,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339649,高行文化活动中心,0,0.0,,,121.6182354889,31.3021823594,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339647,界界乐（上海）文化艺术中心,0,0.0,,,121.2330988948,31.1549277238,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339645,小灯塔儿童俱乐部LittleLighthouse,0,0.0,,,121.3082831989,31.2780576613,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339610,凌云路街道图书馆,0,0.0,,,121.4406412281,31.1367011556,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339607,役家兵站文化馆,0,0.0,,,121.5000561611,31.3420034974,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339601,里美艺术空间Limmi Artspace,0,0.0,,,121.4960307506,31.2387518813,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339597,J&J原版少儿图书馆,0,0.0,,,121.4910515028,31.3004079012,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339577,微爱公益空间,0,0.0,,,121.4498158003,31.2458139872,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339576,金桥镇图书馆,0,0.0,,,121.6167725851,31.2739590719,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339573,华漕国际社区文化活动中心,0,100.0,,,121.2952121506,31.2158958981,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339570,美兰西湖文化活动中心,0,0.0,,,121.357715,31.392103,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339542,六合IN巷,0,0.0,,,121.4912255504,31.2432365721,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339541,吉利工坊,0,0.0,,,121.4891929888,31.267949,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339521,iag艺术院线,0,0.0,,,121.4749936319,31.2266072798,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339519,张庙社区文化活动中心,0,0.0,,,121.4506723121,31.3449514895,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339490,漆栖文化体验馆,0,0.0,,,121.4901436909,31.0693341327,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339488,坐忘书房(金科路店),0,0.0,,,121.6077872347,31.20930632,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339482,K线股道书屋,0,0.0,,,121.4309309594,31.6816405566,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339481,爱上海忆生活改革开放四十年主题展,0,0.0,,,121.4817295414,31.2412711642,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339479,云堡未来市RABORNOVA,0,0.0,,,121.2386018718,31.0960059246,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339471,宋庆龄文化展示中心,0,0.0,,,121.7105740774,31.2010707565,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339462,复旦图书馆,0,0.0,,,121.509390103,31.3029749178,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339461,马桥镇文体中心,0,0.0,,,121.3724059025,31.0375340641,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339456,上海电力学院图书馆(长阳路校区),0,0.0,,,121.5537901633,31.2813823239,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339446,杨行镇社区图书馆,0,0.0,,,121.4529989789,31.3847902969,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339438,凉城新村街道图书馆,0,0.0,,,121.4774169566,31.3041677237,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339434,张江图书馆,0,0.0,,,121.6359535059,31.195316687,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339361,香江画廊(香江画廊),0,0.0,,,121.3763894915,31.1789832917,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339357,Oniment,0,0.0,,,121.4691093617,31.2222806222,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339354,知阅书房,0,0.0,,,121.4401996696,31.3515099293,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339353,好久不读long time no read,0,96.0,,,121.5683568665,31.2156061176,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339351,上海市飞镖运动协会(天钥桥路),0,0.0,,,121.4480450505,31.1937793504,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339349,长风新村街道图书馆,0,0.0,,,121.4057700843,31.2401107268,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339348,康乐书院,0,0.0,,,121.4193706231,31.1578981305,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339345,JUZE Gallery,0,0.0,,,121.3951589702,31.2197979216,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339343,虹园新虹法制文化主题公园,0,0.0,,,121.3184170361,31.2179121491,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339287,彭浦新村58号社区文化活动中心,0,0.0,,,121.4577956124,31.3139545042,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339275,龙华街道图书馆,0,0.0,,,121.4560198195,31.1745631373,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339274,神兽之间(博荟店),0,0.0,,,121.486618,31.202719,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339273,罗泾农家风情展示馆,0,100.0,,,121.3258842525,31.4974750738,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339272,城事机密魔术馆,0,0.0,,,121.6121482556,31.2667650399,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38339166,杉达学院图书馆,0,0.0,,,121.6643167004,31.2751068009,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338825,李政道图书馆,0,0.0,,,121.4327444376,31.0316253885,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338604,通河新村街道图书馆,0,0.0,,,121.4504701001,31.3449563196,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338564,程家桥街道图书馆,0,76.0,,,121.3750557775,31.200402741,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338511,外滩街道图书馆,0,0.0,,,121.4907077618,31.2461265889,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338306,黄炎培职业教育展示馆,0,0.0,,,121.5552047385,31.0785549036,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338299,枫林路街道图书馆,0,0.0,,,121.4554301769,31.1867701279,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338287,仙霞新村街道图书馆,0,0.0,,,121.3998790545,31.2119832293,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338238,沪杏科技图书馆,0,0.0,,,121.3856523598,31.1984604718,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338228,周家桥街道图书馆,0,0.0,,,121.4141410231,31.2251468005,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338058,东一美术馆,0,70.0,,,121.497985,31.239217,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38338028,新梦舞厅,0,0.0,,,121.4619967078,31.2743448057,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337930,控江路街道图书馆,0,80.0,,,121.5289373884,31.284241932,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337901,长白新村街道图书馆,0,0.0,,,121.5500857029,31.3012463936,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337806,定海路街道图书馆,0,0.0,,,121.5556219177,31.2845409875,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337804,江苏路街道图书馆,0,0.0,,,121.4321818998,31.2259755635,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337785,涵芬楼阅读体验中心,0,0.0,,,121.4566680474,31.0416814393,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337773,包玉刚图书馆,0,94.0,,,121.4365103098,31.0281588908,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337613,桃花岛,0,0.0,,,121.1949854371,31.0646399851,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337584,上海广富林奇石馆,0,0.0,,,121.1876558752,31.0700998229,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337426,广良寺,0,0.0,,,121.843426,31.546765,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337319,新桥公园,0,60.0,,,121.3196826062,31.0660743587,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337254,雕塑艺术公园,0,0.0,,,121.50985,30.935161,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337252,植根花实艺术空间,0,0.0,,,121.4526821346,31.1851383147,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337193,新泰仓库,0,0.0,,,121.486957,31.247394,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337142,马桥森林体育公园,0,0.0,,,121.3539614655,31.0356084598,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337078,康乐汇口袋公园,0,0.0,,,121.4194731382,31.157884075,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38337071,张家浜休闲绿道,0,0.0,,,121.5820748597,31.2321012523,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336992,中共中央军委机关旧址纪念馆,0,0.0,,,121.4689680178,31.2435193064,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336958,灰仓艺术空间,0,0.0,,,121.5659762842,31.2755142927,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336834,上海淞南寺,0,0.0,,,121.4985208495,31.3525566202,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336635,沪南钱业公所,0,0.0,,,121.4994134177,31.2340300279,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336577,唐家塔口袋公园,0,0.0,,,121.5370049971,31.2845768687,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336545,上海少年儿童图书馆新馆,0,100.0,,,121.404594,31.226849,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336453,莲花寺,0,0.0,,,121.0799513414,30.9925863764,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336451,南大公园,0,0.0,,,121.3776280068,31.3118787788,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
38336308,生香阁美术馆,0,0.0,,,121.0207418709,30.855597347,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
